Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
"business","Courier service","PostNet Brakpan","Shop 28, Carnival Centre, Rangeview Rd, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0119150040","brakpan@postnet.co.za","http://brakpan.postnet.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xeff15ca7aa372387",""
"business","Plastic fabrication company","Conver-Tek Pty Ltd","6, 8 Coert Steynberg St, Van Eck Park, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0118272460","8c4075d5481d476e945486754f783364@sentry.io","http://www.convertek.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x727ea1314ac3e36a",""
"business","Business to business service","MBG","5 Torchwood St, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0656995209","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4feed1e56ccb8e20",""
"business","Business management consultant","Phoenix Global Management","EXT 6, 7 Naboom Cres, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0634927418","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4b6dcd5681ca68a2",""
"business","Construction company","Fundamental G","20 Wildevy St, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0604298179","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fad6037153ea0ea",""
"business","Business management consultant","Ru Son Ru Management Services CC.","Ext 5, 30 Moepel St, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0645292200","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9e334d63e4dfd29f",""
"business","Trucking company","Sunigen Logistics","Witpoort Estates, Brakpan, 1540","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2685062839af8281",""
"business","Industrial equipment supplier","Brakpan Business Machines cc","543 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117402310","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa12da6f1295d2937",""
"business","business","N/A","","","Gauteng","","South Africa"," 0826551201","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6d4fef953b17f543",""
"business","Business center","B R G Engineering  Supplies C C","46 Boundary St, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117402112","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9da76da92c7713da",""
"business","Corporate office","Greater Brakpan Chamber of Commerce and Industry","Business Park, 5572 Hlakwana St, Tsakane, Brakpan, 1548","Brakpan","Gauteng","","South Africa"," 0839635081","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2ed084a059d2fc12",""
"business","Business park","Carnival Junction Business Park","15 Beechwood St, Larrendale, Brakpan, 1541","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc10ad8ff59eb1da1",""
"business","business","N/A","","","Gauteng","","South Africa"," 0644892186","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1083b741c561da0",""
"business","Software company","Energix Solutions (Pty) Ltd","7313 Ramabanta St, Tsakane, Brakpan, 1548","Brakpan","Gauteng","","South Africa"," 0794001549","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7f88196ec95405af",""
"business","business","N/A","","","Gauteng","","South Africa"," 0826551201","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x841141910d562c98",""
"business","Fingerprinting service","INTELLIGENCES  INVESTIGATION TRAINING","96 Wordsworth St, Dalpark, Brakpan, 1552","Brakpan","Gauteng","","South Africa"," 0826951544","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xeba8385c483ed72f",""
"business","Real estate agent","Precious Mavuso Dalpark  Tsakane Estate Agent Chas Everitt","48 Silverstone, Nossob St, Dalpark, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0835172813","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x594e928935dd782e",""
"business","Construction company","Twin MB Groups","10654 Mehlape St, Tsakane, Brakpan, 1550","Mehlape St","Gauteng","10654","South Africa"," 0732050566","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7cca8dc009c4913c",""
"business","business","N/A","","","Gauteng","","South Africa"," 0736319511","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5ad290690ea02ab0",""
"business","Tool manufacturer","Manhattan Corporation","1 Hospital Rd, Brakpan North, Johannesburg, 1541","Johannesburg","Gauteng","","South Africa"," 0117488800","info@manhattancorp.com","https://www.manhattancorp.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fd71d1cde16e03b",""
"business","","Matrix Warehouse Computers Carnival","Shop 9, Carnival Décor Centre, 1541 Rangeview Rd, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0119158371","","https://matrixwarehouse.co.za/brakpan-in-store-promotion/?utm_source>>u003dgmb_brakpan>>u0026utm_medium>>u003dgmb_brakpan>>u0026utm_campaign>>u003dgmb_brakpan>>u0026utm_term>>u003dgmb_brakpan","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1a92685157a2d832",""
"business","","Mpact Corrugated Brakpan","Mpact Corrugated, Vulcania, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0118127400","info@mpact.co.za","http://www.mpact.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x63f5655f4d33049e",""
"business","Egg supplier","DAMit.africa","Dalcrest Home Owners Community, DAMit Head Office, 13C Kersboom St, Dalpark, Brakpan, 1543","Brakpan","Gauteng","","South Africa"," 0715756011","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x37e3f122ed839bb8",""
"business","Electrical equipment supplier","Pied Piper Plumbing  Electrical Supplies","Unit 1, Carnival View Mini Factories, 3 Coert Steynberg St, Van Eck Park, Brakpan, 1543","Brakpan","Gauteng","","South Africa"," 0118973132","info@piedpiper.co.za","http://www.piedpiper.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5ae80c490443349c",""
"business","Security system supplier","SENEKAL SECURITY HOLDINGS PTY LTD","EGoli, 19 Moepel St, Dalpark, Brakpan, 1543","Brakpan","Gauteng","","South Africa"," 0117431285","info@sensec.co.za","http://www.sensec.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5d93c062d2cfd0f5",""
"business","business","N/A","","","Gauteng","","South Africa"," 0828253954","","https://web.facebook.com/Madeleensactivewear","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe5b5ab65808b0282",""
"business","Plastic fabrication company","Conver-Tek Pty Ltd","6, 8 Coert Steynberg St, Van Eck Park, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0118272460","8c4075d5481d476e945486754f783364@sentry.io","http://www.convertek.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x727ea1314ac3e36a",""
"business","Discount store","Game Mall At Carnival","Shop 2, Carnival Mall, Rangeview Rd, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0861426017","","https://www.game.co.za/game-za/en","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb4b8bfae211533c4",""
"business","Furniture store","Essops Home Brakpan","Cnr Airport  Heidelberg Rd Entrance 6, Carnival Mall, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0107861804","sales@essops.co.za","https://essops.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x40673313b489d58b",""
"business","Courier service","PostNet Brakpan","Shop 28, Carnival Centre, Rangeview Rd, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0119150040","brakpan@postnet.co.za","http://brakpan.postnet.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xeff15ca7aa372387",""
"business","Safety equipment supplier","Dan Lee Executive Group Pty Ltd","Ext 5, 4a Suurklapper St, Dalpark, Brakpan, 1543","Brakpan","Gauteng","","South Africa"," 0769860532","info@danlexecutivegroup.co.za","http://www.danleegroup.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdae65ff9d18417d",""
"business","","Bizexpo Business Brokers","19 Lotus Ave, Kenleaf, Brakpan, 1544","Brakpan","Gauteng","","South Africa"," 0732534494","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xff8a2cbf36d131f",""
"business","Security service","Marrigorra Protection Services, East Rand","4 Craigholm St, Dalview, Brakpan, 1544","Brakpan","Gauteng","","South Africa"," 0626142275","","http://www.marrigorra.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x56c3daf0f82f1cbf",""
"business","Website designer","Manage My Website","176 Hamilton Ave, Dalview, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0761406000","Welcome@ManageMyWebsite.co.za","https://www.managemywebsite.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd27556647ad8695f",""
"business","Steel fabricator","Admo Engineering","150 Hastings Ave, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117402093","admin2@admoeng.co.za","https://admoeng.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd33365ee7aa1bb86",""
"business","business","N/A","","","Gauteng","","South Africa"," 0846076450","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5b92f6c8c4c96c6",""
"business","Computer store","ERBM IT Group","4 Carmyllie St, Dalview, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117440832","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcdc663f9f6e45ed6",""
"business","Lawyer","ENSLIN ATTORNEYS","18 Hendrik Potgieter Rd, Dalview, Brakpan, 1544","Brakpan","Gauteng","","South Africa"," 0119150143","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7322ce1ebade80da",""
"business","","Bizexpo Business  Finance Brokers","1 Athlone Ave, Dalview, Brakpan, 1544","Brakpan","Gauteng","","South Africa"," 0732534494","8c4075d5481d476e945486754f783364@sentry.io","http://www.bizexpo.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x935c9216f90dcb14",""
"business","Fabrication engineer","JBJ Engineering","10 Railway St, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117406804","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x721ebf1f7fa4d4e",""
"business","Business park","Carnival Junction Business Park","15 Beechwood St, Larrendale, Brakpan, 1541","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc10ad8ff59eb1da1",""
"business","Accountant","AT Accounting and Taxation Solutions (Pty) Ltd","16 Eeufees St, Dalview, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117400490","20enquiries@ataccounting.co.za","http://www.ataccounting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x37388f2e1ed96c29",""
"business","Industrial equipment supplier","Brakpan Business Machines cc","543 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117402310","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa12da6f1295d2937",""
"business","Lawyer","HUMAN ATTORNEYS","31 Devon Ave, Dalview, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117403448","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7a5dc5ca2d78f319",""
"business","Lawyer","Beukes  Sonja Nel Attorneys","17 Athlone Ave, Dalview, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117400047","litigation2@legalone.co.za","https://www.beukesandsonjanel.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xaccef86cb644aed2",""
"business","Computer consultant","OEM Support Solutions","Unit 08 Carnival Industrial Park, 14 Coert Steynberg Street, 14 Coert Steynberg St, Van Eck Park, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0119696050","admin@oemsupport.co.za","https://www.oemsupport.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4de839639b6d22c9",""
"business","business","N/A","","","Gauteng","","South Africa"," 0832565039","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1befa20d32ac86e4",""
"business","Lawyer","Kitching Attorneys","31 Devon Ave, Dalview, Brakpan, 1542","Brakpan","Gauteng","","South Africa"," 0117444961","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x78b7ff2b185a6963",""
"business","business","1544","Dalview, Brakpan","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7fbeceb269cd3a7e",""
"business","Administrative attorney","Shaun Tommy Attorneys","19 Hendrik Potgieter Rd, Dalview, Brakpan, 1543","Brakpan","Gauteng","","South Africa"," 0614622327","shaun@stlaw.co.za","http://www.stlaw.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x29eb228a92f3340c",""
"business","Environmental health service","Rapid Spill Response (Pty) Ltd","7 Strauss St, Van Eck Park, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0800172743","spark@rapidspillresponse.com","https://rapidspillresponse.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x26ced40a9ba7fe2",""
"business","","Mpact Corrugated Brakpan","Mpact Corrugated, Vulcania, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0118127400","info@mpact.co.za","http://www.mpact.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x63f5655f4d33049e",""
"business","Electrical installation service","Hexagon Electrical","Ext 2, 1 Coert Steynberg St, Van Eck Park, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0861106520","admin@hexelec.co.za","http://hexelect.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9299dabe7067f579",""
"business","business","N/A","","","Gauteng","","South Africa"," 0871331516","info@printex.co.za","http://www.printex.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x540ea5a93cd9c558",""
"business","business","N/A","","","Gauteng","","South Africa"," 0628236157","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x993e48f90c579ab0",""
"business","Manufacturer","Genesis Steel","8 Molecule Rd, Vulcania, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0118174008","sales@genesissteel.co.za","https://genesissteel.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x17c82bc8315c8e7",""
"business","Corporate office","Security Seal Services CC","169 Witpoortjie Rd, Denneoord, Brakpan, 1549","Brakpan","Gauteng","","South Africa"," 0824730288","securiss@netactive.co.za","http://www.securitysealservices.com/contact_us/contact_us.asp","","","https://maps.google.com/?hl=en_US&cid=0x0:0x772707892ac822d1",""
"business","Laser cutting service","Banella Metal Suppliers","4 Manganese St, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0866785743","","http://www.banella.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x700effa032b59133",""
"business","Manufacturer","SMT Fabrication (Pty) Ltd","Unit 10, Brisley Place, 41 15th Rd, Sallies Village, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0671270056","","https://www.smtfabrication.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x15b3b81b519546bf",""
"business","Plastic fabrication company","Conver-Tek Pty Ltd","6, 8 Coert Steynberg St, Van Eck Park, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0118272460","8c4075d5481d476e945486754f783364@sentry.io","http://www.convertek.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x727ea1314ac3e36a",""
"business","business","N/A","","","Gauteng","","South Africa"," 0826551201","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x513d34c3beb1a294",""
"business","Legal services","Branded Acts","18 Hamilton Ave, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0845445560","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdc819fa3786263ab",""
"business","Fabrication engineer","JBJ Engineering","10 Railway St, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117406804","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x721ebf1f7fa4d4e",""
"business","Accountant","RKH Accounting","9 Greyling St, Sherwood Gardens, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117403357","info@rkhaccounting.co.za","http://www.rkhaccounting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfb59ef71377183fd",""
"business","Tool manufacturer","Manhattan Corporation","1 Hospital Rd, Brakpan North, Johannesburg, 1541","Johannesburg","Gauteng","","South Africa"," 0117488800","info@manhattancorp.com","https://www.manhattancorp.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fd71d1cde16e03b",""
"business","business","N/A","","","Gauteng","","South Africa"," 0826551201","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6d4fef953b17f543",""
"business","Civil engineering company","Megatron Civil Engineering and Construction (Pty)","north, 122 Hospital Rd, Sherwood Gardens, Brakpan, 1545","Brakpan","Gauteng","","South Africa"," 0628019595","","https://megatroncivils.co.za/#about-us","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe0243041909348e7",""
"business","Business center","B R G Engineering  Supplies C C","46 Boundary St, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117402112","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9da76da92c7713da",""
"business","business","N/A","","","Gauteng","","South Africa"," 0663711021","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4883a475f0e2647c",""
"business","Business management consultant","edroux entr","3 Jones St, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0828866132","","http://energime.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x210d5db2b993483e",""
"business","Lawyer","V Jacobs Attorneys Inc.","1 Voortrekker Rd, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117400059","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcd586e12f68cfdf2",""
"business","Business management consultant","Esizayo Enterprizes","17 Taft St, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0671117488","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x11e9c5a4fc6da8e8",""
"business","Business park","Carnival Junction Business Park","15 Beechwood St, Larrendale, Brakpan, 1541","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc10ad8ff59eb1da1",""
"business","Steel fabricator","Admo Engineering","150 Hastings Ave, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117402093","admin2@admoeng.co.za","https://admoeng.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd33365ee7aa1bb86",""
"business","Computer support and services","Xenia Technologies","23 Cole Cres, Sherwood Gardens, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0115689908","","https://www.xeniatechnolog.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2319355dc34a6e78",""
"business","Industrial equipment supplier","LJ Smart Consumables and Services","24 Sherwood St, Huntingdon, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0716803632","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd5858d0cacf05cb",""
"business","Accounting firm","Anicro Business Solutions","71 Escombe St, Brakpan, 1451","Brakpan","Gauteng","","South Africa"," 0727604157","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x360a16fef5d18050",""
"business","business","N/A","","","Gauteng","","South Africa"," 0727410696","myrightkareer@gmail.com","https://myrightkareer.wixsite.com/rightkareer","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2c2a48a5dc310ab3",""
"business","business","1545","Brakpan","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x698d3b83d4372c4c",""
"business","business","N/A","","","Gauteng","","South Africa"," 0817559884","","http://www.phoenixrepairs.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x901959b0c4d3b33f",""
"business","Training centre","HPS Security Guard  Training Centre","274 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0118130281","hprotections@gmail.com","https://www.hlopi.net/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6ce88971c600d7fd",""
"business","Construction company","Fundamental G","20 Wildevy St, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0604298179","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fad6037153ea0ea",""
"business","Equipment supplier","MPP HOUSE PTY LTD","592 Voortrekker Rd, Brakpan, 1550","Brakpan","Gauteng","","South Africa"," 0117361118","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd0b21395ff0e541d",""
"business","Sign shop","Visible Signs","Shop No. 08, Aramdale Court, 404 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117406494","michelle@visiblesigns.co.za","http://www.visiblesigns.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8edd79f58202b9ac",""
"business","Sign shop","Strictly Smart Signs","400 Voortrekker Rd, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0848405763","smart@strictlysmartsigns.co.za","http://www.strictlysmartsigns.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8a92d94bc965e97d",""
"business","Precision engineer","Maple Engineering (Pty) Ltd","6 Gladstone St, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117444308","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd6d1c229f81c6a0a",""
"business","Ready mix concrete supplier","Ontime Readymix Brakpan Office","18 Main Reef Rd, Gov Gold Mine Areas Cons, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117443343","","http://www.ontimereadymix.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x510e9e1b2dc7f264",""
"business","Manufacturer","Plastic Solutions","147 Queen St, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0795107908","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x412d6e53c326e329",""
"business","Sign shop","Zevah Signs","111 Hastings Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117400704","info@zevah.co.za","https://www.zevah.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3d5d3cb8b4933f35",""
"business","","Genex","233 Joe Arnison St, Labore, Brakpan, 1546","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc75836b63468b710",""
"business","Industrial equipment supplier","Brakpan Business Machines cc","543 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117402310","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa12da6f1295d2937",""
"business","Business park","Carnival Junction Business Park","15 Beechwood St, Larrendale, Brakpan, 1541","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc10ad8ff59eb1da1",""
"business","Business management consultant","Marina de Lange Player Management Agency","930 Caledonia Street, Geluksdal, Brakpan, 1550","Brakpan","Gauteng","","South Africa"," 0732564450","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x381f636d14625e58",""
"business","Corporate office","Greater Brakpan Chamber of Commerce and Industry","Business Park, 5572 Hlakwana St, Tsakane, Brakpan, 1548","Brakpan","Gauteng","","South Africa"," 0839635081","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2ed084a059d2fc12",""
"business","Tool manufacturer","Manhattan Corporation","1 Hospital Rd, Brakpan North, Johannesburg, 1541","Johannesburg","Gauteng","","South Africa"," 0117488800","info@manhattancorp.com","https://www.manhattancorp.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fd71d1cde16e03b",""
"business","Construction company","Twin MB Groups","10654 Mehlape St, Tsakane, Brakpan, 1550","Mehlape St","Gauteng","10654","South Africa"," 0732050566","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7cca8dc009c4913c",""
"business","Bicycle store","Cycle Den","652 Voortrekker Rd, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117400370","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdcf41ac01974e3cd",""
"business","business","N/A","","","Gauteng","","South Africa"," 0826551201","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6d4fef953b17f543",""
"business","Grocery store","SJ salvage agents","87 B, 87b Springs Rd, Vulcania, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0813596490","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbe4db3e78f074bdc",""
"business","Storage facility","Xtraspace Brakpan Self Storage","6 Jan Buis St, Van Eck Park, Brakpan, 1459","Brakpan","Gauteng","","South Africa"," 0119152792","","https://www.xtraspace.co.za/locations/brakpan/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x91cb7ad4219e35a4",""
"business","Business center","PLASMA SYSTEMS - AFRICA","412 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117401316","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5969e1f2c2371fe3",""
"business","","Mpact Corrugated Brakpan","Mpact Corrugated, Vulcania, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0118127400","info@mpact.co.za","http://www.mpact.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x63f5655f4d33049e",""
"business","Car repair and maintenance service","Herb's Garage SA","65 Porter St, Brenthurst, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0840672913","","https://www.facebook.com/HerbsGarage20/?__cft__-0->>u003dAZUxst3O9HZoEDv3Uw1ZSMAv2kTHzBrnEuyT4rPR5K3RWSToL2WGeQzIUIgtFmKd2g9B2KBzGamWF9-SjjTEcwao1RQ7btEQ4UP52uBXAwiXxiUl1vCstZ0x9bDvaixcgVN7o7D_4v0nPRTS1dfRqT1tnUOpvaKPBgIfryv_8kKHrQ>>u0026__tn__>>u003dkK-R","","","https://maps.google.com/?hl=en_US&cid=0x0:0x801fb8279096e96b",""
"business","Ready mix concrete supplier","AfriSam","Denne Rd, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117401721","category-card_img@2x.jpeg","https://www.afrisam.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x50bd57f6b7e05702",""
"business","Motorcycle dealer","Brakpan Suzuki","445 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117400807","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5bfa696730ab0547",""
"business","Real estate agency","Jawitz Properties Brakpan","24 Farquaharson Rd, Kenleaf, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117431012","brakpan@jawitz.co.za","http://www.jawitzbrakpan.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfd86fa7a01521873",""
"business","business","N/A","","","Gauteng","","South Africa"," 0826551201","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x841141910d562c98",""
"business","business","N/A","","","Gauteng","","South Africa"," 0679175755","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x717ce52b41f57608",""
"business","Tile store","Ezee Tile Adhesive Manufacturers (Pty) Ltd","97 Uranium Rd, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0118720627","","https://ezeetile.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2807d35628b0c9ae",""
"business","Construction company","Fundamental G","20 Wildevy St, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0604298179","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fad6037153ea0ea",""
"business","Civil engineering company","Hin-Tech Manufacturing","NO 2 Newton St, Labore, Brakpan, 1546","Brakpan","Gauteng","","South Africa","","info@hintech.co.za","http://www.hintech.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3d729b37139933e8",""
"business","Electrical installation service","Hexagon Electrical","Ext 2, 1 Coert Steynberg St, Van Eck Park, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0861106520","admin@hexelec.co.za","http://hexelect.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9299dabe7067f579",""
