Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
"business","Manufacturer","NJR Steel Alrode","6 Dan Jacobs St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0118642111","sfitzhenry@njrsteel.co.za","http://www.njrsteel.com/branches/njr-steel-alrode","","","https://maps.google.com/?hl=en_US&cid=0x0:0x91fb0640e4d914f1",""
"business","Civil engineering company","Kolbenco (Pty) Ltd","6 Liebenberg St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0118647930","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x897b769de8f1804a",""
"business","Bearing supplier","Alrode Bearings","8 Bentonite St, Alrode, Johannesburg, 1451","Johannesburg","Gauteng","","South Africa"," 0118641780","sales@alrodebearings.co.za","https://www.alrodebearings.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2412a568e11a3e54",""
"business","Motor vehicle dealer","ABB Alrode","4 Clarke St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0116172000","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x496bc6821e465be",""
"business","Engineering consultant","ROMIK ENGINEERING","22 Dan Jacobs St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0119026199","","http://romik.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2a6b7b0c57c705d6",""
"business","General store","Allied Steelrode","12 Koper St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0861777777","info@alliedsteelrode.co.za","http://alliedsteelrode.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf1453800050c26c9",""
"business","Business management consultant","DoAll Holdings (Pty) Ltd","19 Dienst St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0813307971","","http://doallholdings.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xabf72fc127afeda7",""
"business","Customs warehouse","Alrode Multi Park","J G Strijdom Rd, Mayberry Park, Alberton, 1481","Alberton","Gauteng","","South Africa"," 0112913147","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2be3b2c8df301b9d",""
"business","Fire protection equipment supplier","Firebreak Safety Appliances (PTY) Ltd","14 Combrinck St, Alrode, Johannesburg, 1451","Johannesburg","Gauteng","","South Africa"," 0119086960","enquiries@firebreaksa.co.za","https://www.firebreaksa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf8f345f599eb1e3f",""
"business","","Alrode Depot","Dienst St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x548fa98e25ef8408",""
"business","Truck repair shop","Alrode Commercial","141 Tarry Rd, Alrode South, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0118681149","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4a57dc5d81f3f164",""
"business","Corporate office","SAB Alrode (AB-InBev)","1 Johnson St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0113891000","","http://www.sab.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9808317728e7815f",""
"business","Aluminum window","Aluminium Windows  Doors Alberton | Frameless Glass Stacking Door Installations | Balustrades","13 Chris St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0871332237","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x14a1d0ecbbcaf5d2",""
"business","Occupational health service","Ocsa - Training Academy of Excellence","4 Combrinck St, Alrode, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0118641173","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb7913668b8e38856",""
"business","Civil engineering company","Group 1 Engineering International Contractor Pty Ltd","04 Fuchs St, Alrode, Johannesburg, 1449","Johannesburg","Gauteng","","South Africa"," 0118642050","group1@global.co.za","http://www.group1engineering.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4c83b8d2a6d7dc13",""
"business","Engineering consultant","Weir Minerals Alrode","5 Clarke St, South, Johannesburg, 1428","Johannesburg","Gauteng","","South Africa"," 0116170700","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfe470697fa512074",""
"business","business","Alrode","Alberton, 1451","Alberton","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2d72e4c4cbb7b535",""
"business","General store","The Pines Micro Industrial Park","Alrode South, Alberton, 1448","Alberton","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3a0a33c2f3c7c9e6",""
"business","Industrial gas supplier","Weld","4 Clarke St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0845134792","info@weldpro.co.za","http://weldpro.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb669722a32bf78ee",""
"business","Bearing supplier","ukay rubber moulders","4 Tarry Rd, Alrode South, Alberton, 1450","Alberton","Gauteng","","South Africa"," 0118683714","","http://www.ukayrubbermoulders.weebly.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcb043bffb206ec80",""
"business","business","Gauteng","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6d9ee7c7cb5438e2",""
"business","Mechanical engineer","MGR Engineering cc","19 Dienst St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0118653498","reinhardh@polka.co.za","http://mgrengineering.net/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x27e432e7369aef51",""
"business","","Industrial Engine Parts CC","79 De Beer St, Alrode South, Johannesburg, 1451","Johannesburg","Gauteng","","South Africa"," 0118685436","info@ieppowerproducts.co.za","http://ieppowerproducts.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x77164102a5154b4f",""
"business","","Newmarket Commercial Park","1449, Newmarket AH, Alberton","Alberton","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xed4e720ddacf0684",""
"business","Business management consultant","Swastik36Five","10 Combrinck St, Alrode, Alberton, 1451","Alberton","Gauteng","","South Africa"," 0112197294","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd607b1429aa28795",""
"business","Truck parts supplier","SAC COMMERCIAL PARTS ALRODE","Unit 18, Newmarket Commercial Park, 39 Heidelberg Ave, Alrode, Alberton, 1449","Alberton","Gauteng","","South Africa"," 0870940734","parts.wel@sactrucks.co.za","https://www.sactrucks.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcb807e2cf40cfbe2",""
"business","Computer support and services","MorwaneGAP","ext 42, 78 Yesandla St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0671831608","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x386e6d0bdfcf5a85",""
"business","County government office","Atteridgeville Municipality  Service Center","32 Komane St, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0123583158","","https://www.gov.za/about-government/contact-directory/gp-thusong/gp-thusong/atteridgeville-thusong-service-centre","","","https://maps.google.com/?hl=en_US&cid=0x0:0x97f79c92e4201bfe",""
"business","Government office","Atteridgeville Magistrate's Court..","1 Hlahla St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123731140","","https://www.justice.gov.za/contact/lowercourts_full.html","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2129155194f5e914",""
"business","Consultant","NkosibEmpire","West, 63 Sehloho St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0736100813","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd7046982a7202bf7",""
"business","Computer repair service","Aganang Consulting  Projects (Pty) Ltd","89 Tlale St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0877024892","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xae4d66718595f79f",""
"business","Law firm","Mphahlele (MT) Attorneys","16 Mareka St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0615476159","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe3c1458ebfea82e0",""
"business","Internet cafe","PRENET COMMUNICATIONS","SHOP F105, CNR PHUDUFUFU AND, Attlyn Shopping Centre, Khoza St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0670847201","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb0f022de80ee26b7",""
"business","Courier service","POSTNET ATTERIDGEVILLE","26 Maunde St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123730198","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xacaa12850cb224f8",""
"business","Law firm","sothabi","1 Seporo St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0791763774","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdf0d214259fc8d2f",""
"business","Train station","saulsville station","Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x10fc27bc5a56b828",""
"business","Corporate office","Thusong Service Centre","1770 Komane St, Atteridgeville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0123738856","","http://www.thusong.gov.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5fa29d2b02f59aa8",""
"business","Post office","Atteridgeville Post Office","Stand No 1082, Corner Maboea , Seeiso St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123738866","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5019352d0fae814d",""
"business","Business management consultant","StrategyX","10 32nd Ave, Laudium, Pretoria, 0037","Pretoria","Gauteng","","South Africa"," 0824296050","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8da94ec2158ebdf6",""
"business","Business management consultant","Muse Monkey Business Management And Business Consulting","42 Russel Lubisi St, Saulsville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0788864030","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7624e7e924e7577b",""
"business","Software company","Maunde Business Park","Predustria, Pretoria, 0183","Pretoria","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7820a47ac7d879a3",""
"business","business","N/A","","","Gauteng","","South Africa"," 0746230436","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2519c9342472f89f",""
"business","business","0006","Atteridgeville, Pretoria","Pretoria","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x155d6d243c123ddb",""
"business","Store","PostNet Atteridgeville","Shop D07 Cnr Umkhombe , Khoza St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123730198","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x99841c686fa02dd4",""
"business","Commercial printer","Enitah Enterprise","281 Umfumbane St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0659021167","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2655813a22c8199",""
"business","Catering food and drink supplier","!catering company","86 Mosalo St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0732674227","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9d3d3ea92d174e09",""
"business","Butcher shop","Hlahla Butchery","1C Mokgatle St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0724445747","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x52e22738aef6dd7",""
"business","Food and beverage exporter","Gatuma S","28 Namune St, Atteridgeville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0845475024","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x878ad2e5d3d34560",""
"business","Butcher shop deli","Waltloo Meat and Chicken Atteridgeville","6517 Umngcunube St, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0123730223","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc060f4d1f76f5f95",""
"business","Second hand store","Cash Crusaders Atteridgeville","Maunde St Shop 3119-B05, Mnandi Shopping Centre, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0100232269","appliancerepairs@cashcrusaders.co.za","https://cashcrusaders.co.za/storedetails?loc>>u003d>>u0026id>>u003d>>u0026layout>>u003dloc>>u003dCash%20Crusaders%20Atteridgeville>>u0026locationid>>u003d55c2c3fa-e438-4cc4-94f6-2c6a97c5a57a","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2daae0c7abcaf53b",""
"business","Digital printing service","spk printers","24 Manakolela St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0790137154","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfa631fc537c32464",""
"business","Cleaning products supplier","N-K-O HEALTH AND BEAUTY","375 Maunde St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0614403558","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x80fe8754c7fa5ca4",""
"business","Ice supplier","MLK ice","74 Ramskin St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0822155934","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd76dab2bd19ac223",""
"business","Print shop","Blak Media House","extension 25, Atlyne Shopping Centre Shop F101 Cnrs of Khoza, Phudufufu , Umkhombe St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0602019601","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8375dacb93e1cfe2",""
"business","Record company","Red Rose Entertainment","30 Mankopane St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0613493605","info@redroseentertainmentsa.co.za","http://www.redroseentertainmentsa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9e2427c8ddb3ad86",""
"business","Computer support and services","MorwaneGAP","ext 42, 78 Yesandla St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0671831608","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x386e6d0bdfcf5a85",""
"business","Government office","Atteridgeville Magistrate's Court..","1 Hlahla St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123731140","","https://www.justice.gov.za/contact/lowercourts_full.html","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2129155194f5e914",""
"business","County government office","Atteridgeville Municipality  Service Center","32 Komane St, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0123583158","","https://www.gov.za/about-government/contact-directory/gp-thusong/gp-thusong/atteridgeville-thusong-service-centre","","","https://maps.google.com/?hl=en_US&cid=0x0:0x97f79c92e4201bfe",""
"business","Business management consultant","iSIOM Solutions (Pty) Ltd","2 Mofola St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0653145687","","https://www.facebook.com/ISIOM.Solutions/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa9aee745be4e3b23",""
"business","Consultant","NkosibEmpire","West, 63 Sehloho St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0736100813","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd7046982a7202bf7",""
"business","Computer repair service","Aganang Consulting  Projects (Pty) Ltd","89 Tlale St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0877024892","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xae4d66718595f79f",""
"business","Internet cafe","PRENET COMMUNICATIONS","SHOP F105, CNR PHUDUFUFU AND, Attlyn Shopping Centre, Khoza St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0670847201","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb0f022de80ee26b7",""
"business","Law firm","Mphahlele (MT) Attorneys","16 Mareka St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0615476159","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe3c1458ebfea82e0",""
"business","Dude ranch","Kalafong Heights","2A Mosetlha St, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb7952de128b9335a",""
"business","Law firm","sothabi","1 Seporo St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0791763774","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdf0d214259fc8d2f",""
"business","Post office","Atteridgeville Post Office","Stand No 1082, Corner Maboea , Seeiso St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123738866","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5019352d0fae814d",""
"business","Beauty salon","Atlyn Shopping Centre","extension 25, Cnrs of Khoza, Phudufufu  Umkhombe Streets Erf 16248, Atteridgeville, Pretoria, 0008","Cnrs of Khoza, Phudufufu  Umkhombe Streets Erf","Gauteng","16248","South Africa"," 0120041305","atlyn@safari-investments.com","http://www.atlyn.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4245201facc0139f",""
"business","Dude ranch","26 11th str ext seven","26 11th str extension seven Saulsville west, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0765905579","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x971cf15fe02b2074",""
"business","Auto parts store","Atterridgeville MIDAS","Shop G04, Attlyn Shopping Centre, Khoza St, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0878061937","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf4b162faef9c1e10",""
"business","School","Phelindaba Secondary School S.O.S","113A Moroe St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0826008099","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7436b818c56f0be5",""
"business","Real estate agency","Lucky Mpisa","no 7, Mafole St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0651242961","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x401bb4e4f0af48ee",""
"business","Hardware store","Smart Atteridgeville Hardware","001 Maunde St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0618602350","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x70d0c19a1546ab65",""
"business","Business management consultant","StrategyX","10 32nd Ave, Laudium, Pretoria, 0037","Pretoria","Gauteng","","South Africa"," 0824296050","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8da94ec2158ebdf6",""
"business","business","N/A","","","Gauteng","","South Africa"," 0746230436","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2519c9342472f89f",""
"business","Commercial printer","Enitah Enterprise","281 Umfumbane St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0659021167","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2655813a22c8199",""
"business","Building materials store","Build it Atteridgeville","G06, Attlyn Shopping Centre, 63 Khoza St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123730819","","http://www.buildit.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3bbe9f4638aa95bb",""
"business","Butcher shop","Royal Butchery","Attlyn Centre, Phudufufu St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123739090","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1fd888df5c2c1e94",""
"business","Catering food and drink supplier","!catering company","86 Mosalo St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0732674227","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9d3d3ea92d174e09",""
"business","Butcher shop","Hlahla Butchery","1C Mokgatle St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0724445747","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x52e22738aef6dd7",""
"business","Day care center","hope day and night care centre kalafong heights","88 Motsilodi St, Kalafong, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0766330559","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x32e0560fa8fc404b",""
"business","Second hand store","Cash Crusaders Atteridgeville","Maunde St Shop 3119-B05, Mnandi Shopping Centre, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0100232269","appliancerepairs@cashcrusaders.co.za","https://cashcrusaders.co.za/storedetails?loc>>u003d>>u0026id>>u003d>>u0026layout>>u003dloc>>u003dCash%20Crusaders%20Atteridgeville>>u0026locationid>>u003d55c2c3fa-e438-4cc4-94f6-2c6a97c5a57a","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2daae0c7abcaf53b",""
"business","Wholesaler","Atchaar Ya Neo","58 Modisakeng St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0725131675","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x263905defb75195a",""
"business","Ice supplier","MLK ice","74 Ramskin St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0822155934","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd76dab2bd19ac223",""
"business","Butcher shop deli","Waltloo Meat and Chicken Atteridgeville","6517 Umngcunube St, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0123730223","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc060f4d1f76f5f95",""
"business","Driver and vehicle licensing agency","Atteridgeville Roadworthy Centre","1E Mokgatle St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123730106","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x36d972f4a17beb10",""
"business","Courier service","POSTNET ATTERIDGEVILLE","26 Maunde St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123730198","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xacaa12850cb224f8",""
"business","County government office","Atteridgeville Municipality  Service Center","32 Komane St, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0123583158","","https://www.gov.za/about-government/contact-directory/gp-thusong/gp-thusong/atteridgeville-thusong-service-centre","","","https://maps.google.com/?hl=en_US&cid=0x0:0x97f79c92e4201bfe",""
"business","Corporate office","Thusong Service Centre","1770 Komane St, Atteridgeville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0123738856","","http://www.thusong.gov.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5fa29d2b02f59aa8",""
"business","Software company","Maunde Business Park","Predustria, Pretoria, 0183","Pretoria","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7820a47ac7d879a3",""
"business","Local government office","Atteridgeville Smart Licensing Centre","Shop B06, Mnandi Mall, 6553 Umngcunube Street, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0776036887","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x98f823724e9508ca",""
"business","Department store","Shoprite Atteridgeville","Cnr Phudufufu and, Attlyn Shopping Centre, Khoza St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123731861","","https://www.shoprite.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x68a43cd464ce9171",""
"business","Transportation service","BethTrucks","Ext 8, 3406 Xenon St, Nellmapius, Pretoria, 0122","Pretoria","Gauteng","","South Africa"," 0768590089","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2172e39ccde12c9a",""
"business","Mechanical contractor","Thenga Holdings","1303 Heuwel Rd, Centurion Central, Centurion, 0046, Centurion, 0062","Centurion","Gauteng","","South Africa"," 0120000630","admin@thengaholdings.co.za","http://www.thengaholdings.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1c20485dcee92b77",""
"business","Caterer","Management Excellence Cc","Nedbank Centre, 603 Steve Biko Rd, Gezina, Pretoria, 0089","Pretoria","Gauteng","","South Africa"," 0123352661","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5c5406c2e247ffb1",""
"business","Corporate office","Corporate Park 66","66 Von Willich Ave, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc358624a53cd08dc",""
"business","Engineering consultant","Kutama Engineering","104 Koranna Ave, Doringkloof, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0129438161","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe0b4133fb043c2fc",""
"business","Shopping mall","Byls Bridge Office Park","Cnr Olievenhoutbosch and, Jean Ave, Doringkloof, Centurion, 0062","Centurion","Gauteng","","South Africa"," 0126768500","info@m-t.co.za","https://m-t.co.za/houses/byls-bridge-office-park/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd8c46e19dec3c4de",""
"business","Solar energy company","Ryno Nel Engineering","115 Ralph St, Pretoria North, Pretoria, 0089","Pretoria","Gauteng","","South Africa"," 0737818255","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcdc524180a1afc7b",""
"business","Business park","Centurion Office Park","1257 Embankment Rd, Zwartkop, Centurion, 0051","Centurion","Gauteng","","South Africa","","tumelom@anvilproperty.co.za","https://www.anvilproperty.co.za/commercial-property/office-space/to-rent/centurion/centurion-office-park-centurion-19","","","https://maps.google.com/?hl=en_US&cid=0x0:0x715104378f87f028",""
"business","Custom home builder","JRK WENDYS  TIMBER PROJECTS","Akwamaryn St, Klerksoord AH, Akasia, 0200","Akasia","Gauteng","","South Africa"," 0877110089","sales@jrk.co.za","https://jrk.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc7411398d18a3c08",""
"business","Store","PostNet Atteridgeville","Shop D07 Cnr Umkhombe , Khoza St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123730198","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x99841c686fa02dd4",""
"business","business","South Africa","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe85d630c1fa4e8a0",""
"business","Software company","Restrive","11 Rembrandt St, Petervale, Johannesburg, 2191","Johannesburg","Gauteng","","South Africa"," 0100130089","admin@restrive.co.za","http://www.restrive.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6b50b0033ad36432",""
"business","Business park","Western Woods Office Park","Yellow Wood House Western woods Office park, 145 Western Service Rd, Woodmead, Sandton, 2191","Sandton","Gauteng","","South Africa"," 0104440363","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd5759410bb56e8f2",""
"business","Commercial printer","Enitah Enterprise","281 Umfumbane St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0659021167","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2655813a22c8199",""
"business","Butcher shop","Royal Butchery","Attlyn Centre, Phudufufu St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123739090","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1fd888df5c2c1e94",""
"business","Wholesaler","Atchaar Ya Neo","58 Modisakeng St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0725131675","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x263905defb75195a",""
"business","Butcher shop","Hlahla Butchery","1C Mokgatle St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0724445747","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x52e22738aef6dd7",""
"business","Butcher shop deli","Waltloo Meat and Chicken Atteridgeville","6517 Umngcunube St, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0123730223","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc060f4d1f76f5f95",""
