Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
"business","Plastic fabrication company","Conver-Tek Pty Ltd","6, 8 Coert Steynberg St, Van Eck Park, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0118272460","8c4075d5481d476e945486754f783364@sentry.io","http://www.convertek.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x727ea1314ac3e36a",""
"business","Stationery store","QTKT Stationery","Unit 4 Unit 4, QTKT Stationers, 61 Van Der Walt Rd, Dalview, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0645051078","orders@qtktstationers.co.za","http://qtktstationers.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x92ef1df57cae69e1",""
"business","business","N/A","","","Gauteng","","South Africa"," 0871331516","info@printex.co.za","http://www.printex.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x540ea5a93cd9c558",""
"business","Fabrication engineer","JBJ Engineering","10 Railway St, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117406804","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x721ebf1f7fa4d4e",""
"business","Business park","Carnival Junction Business Park","15 Beechwood St, Larrendale, Brakpan, 1541","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc10ad8ff59eb1da1",""
"business","business","N/A","","","Gauteng","","South Africa"," 0763304280","","http://www.multibusinessdivision.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1c2bf529b9dabd4a",""
"business","Industrial equipment supplier","Brakpan Business Machines cc","543 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117402310","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa12da6f1295d2937",""
"business","Steel fabricator","Admo Engineering","150 Hastings Ave, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117402093","admin2@admoeng.co.za","https://admoeng.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd33365ee7aa1bb86",""
"business","Construction company","JC Construction CC","Unit 18 Carnival Industrial Park 14 Coert Steynberg Street Van Eck Park, EXT 2, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0119151202","","http://www.jcconstruction.1sta.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x388a196d0fd0146b",""
"business","Tool manufacturer","Manhattan Corporation","1 Hospital Rd, Brakpan North, Johannesburg, 1541","Johannesburg","Gauteng","","South Africa"," 0117488800","info@manhattancorp.com","https://www.manhattancorp.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fd71d1cde16e03b",""
"business","Accountant","AT Accounting and Taxation Solutions (Pty) Ltd","16 Eeufees St, Dalview, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117400490","20enquiries@ataccounting.co.za","http://www.ataccounting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x37388f2e1ed96c29",""
"business","Accounting firm","McNair  Co","123A Kitzinger Ave, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117443710","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9034771347bb5068",""
"business","Accountant","Prime PBT","737 Prince George Ave, Brenthurst, Brakpan, 1542","Brakpan","Gauteng","","South Africa"," 0718577811","info@primepbt.co.za","https://www.primepbt.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfd7be056fd70e129",""
"business","Business management consultant","Phoenix Global Management","EXT 6, 7 Naboom Cres, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0634927418","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4b6dcd5681ca68a2",""
"business","Computer support and services","Dynamic Gee - IT Support and IT Support Tech - Brakpan","20 Viking Rd, Dalpark, Brakpan, 1543","Brakpan","Gauteng","","South Africa"," 0115684399","","http://www.dynamicgee.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xea650b727a9a6344",""
"business","Corporate office","Kumbatia Business Solutions Pty (Ltd)","7529 Tlou St, Tsakane, Brakpan, 1550","Brakpan","Gauteng","","South Africa"," 0735727653","","https://kumbatia-business-solutions.my.canva.site/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x72c40dce635adb0",""
"business","business","N/A","","","Gauteng","","South Africa"," 0100256756","info@www.risimiconsulting.co.za","http://www.risimiconsulting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x47356a2eacfa0e50",""
"business","Accounting firm","AH Accountants  Biz Consulting (Pty) Ltd","Estate, 35 Witstinkhout St, Sonneveld, Brakpan, 1549","Brakpan","Gauteng","","South Africa"," 0718998462","","http://www.ah-accountants.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4b70f1c8fdfde59e",""
"business","Engineering consultant","USize Engineering","13 Molecule Rd, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0837811128","","http://usize.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa7df3f0bd8d902d3",""
"business","Corporate office","Greater Brakpan Chamber of Commerce and Industry","Business Park, 5572 Hlakwana St, Tsakane, Brakpan, 1548","Brakpan","Gauteng","","South Africa"," 0839635081","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2ed084a059d2fc12",""
"business","business","Brakpan","","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd8de45bffbe45d1d",""
"business","","Mpact Corrugated Brakpan","Mpact Corrugated, Vulcania, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0118127400","info@mpact.co.za","http://www.mpact.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x63f5655f4d33049e",""
"business","Accountant","KR Accounting - bookkeeping services - accounting services - tax practitioner","Unit 15, Carnival junction business park, 15 Beechwood St, Larrendale, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0872657099","karin@kraccounting.co.za","http://www.kraccounting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x50df82bbb9aeebf5",""
"business","Tile store","Ezee Tile Adhesive Manufacturers (Pty) Ltd","97 Uranium Rd, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0118720627","","https://ezeetile.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2807d35628b0c9ae",""
"business","Construction company","Fundamental G","20 Wildevy St, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0604298179","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fad6037153ea0ea",""
"business","Electrical installation service","Hexagon Electrical","Ext 2, 1 Coert Steynberg St, Van Eck Park, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0861106520","admin@hexelec.co.za","http://hexelect.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9299dabe7067f579",""
"business","Manufacturer","Genesis Steel","8 Molecule Rd, Vulcania, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0118174008","sales@genesissteel.co.za","https://genesissteel.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x17c82bc8315c8e7",""
"business","Corporate office","Security Seal Services CC","169 Witpoortjie Rd, Denneoord, Brakpan, 1549","Brakpan","Gauteng","","South Africa"," 0824730288","securiss@netactive.co.za","http://www.securitysealservices.com/contact_us/contact_us.asp","","","https://maps.google.com/?hl=en_US&cid=0x0:0x772707892ac822d1",""
"business","","Bizexpo Business Brokers","19 Lotus Ave, Kenleaf, Brakpan, 1544","Brakpan","Gauteng","","South Africa"," 0732534494","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xff8a2cbf36d131f",""
"business","Stationery store","QTKT Stationery","Unit 4 Unit 4, QTKT Stationers, 61 Van Der Walt Rd, Dalview, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0645051078","orders@qtktstationers.co.za","http://qtktstationers.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x92ef1df57cae69e1",""
"business","Civil engineering company","Hin-Tech Manufacturing","NO 2 Newton St, Labore, Brakpan, 1546","Brakpan","Gauteng","","South Africa","","info@hintech.co.za","http://www.hintech.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3d729b37139933e8",""
"business","Manufacturer","TOWERCO","10 Milne St, Vulcania, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0113067000","","http://www.towerco.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x89a95e518b129123",""
"business","Business management consultant","Affective Reflexions","Ext 3, 51 Sudwala Ave, Leachville, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0713062805","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5761beeb7f7d2166",""
"business","Business to business service","MBG","5 Torchwood St, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0656995209","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4feed1e56ccb8e20",""
"business","Business park","Carnival Junction Business Park","15 Beechwood St, Larrendale, Brakpan, 1541","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc10ad8ff59eb1da1",""
"business","Accounting firm","Anicro Business Solutions","71 Escombe St, Brakpan, 1451","Brakpan","Gauteng","","South Africa"," 0727604157","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x360a16fef5d18050",""
"business","Industrial equipment supplier","Brakpan Business Machines cc","543 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117402310","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa12da6f1295d2937",""
"business","Corporate office","Greater Brakpan Chamber of Commerce and Industry","Business Park, 5572 Hlakwana St, Tsakane, Brakpan, 1548","Brakpan","Gauteng","","South Africa"," 0839635081","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2ed084a059d2fc12",""
"business","Design agency","Trojan Prince Business Solutions","Unit 17 Viking Rd, Dalpark Etx 1, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0845461167","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8a0f31454e331540",""
"business","Business center","B R G Engineering  Supplies C C","46 Boundary St, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117402112","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9da76da92c7713da",""
"business","Bus stop","Brakpan Bus Co (Pty) Ltd","Denne Rd, Vulcania, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0119997899","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xac983249f67884dd",""
"business","Environmental consultant","Business Consultant","Tsakane, Brakpan, 1548","Brakpan","Gauteng","","South Africa"," 0735302426","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x16d98e51af5da070",""
"business","business","N/A","","","Gauteng","","South Africa"," 0826551201","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x841141910d562c98",""
"business","Multimedia and electronic book publisher","Brakpan Herald","25 Hendrik Potgieter Rd, Dalview, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0823518662","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x397645cf0c559660",""
"business","","Mpact Corrugated Brakpan","Mpact Corrugated, Vulcania, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0118127400","info@mpact.co.za","http://www.mpact.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x63f5655f4d33049e",""
"business","Business management consultant","at reception","Industrial, 82 Apex Rd, East, Benoni, 1540","Benoni","Gauteng","","South Africa"," 0105008611","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4d1e2ceb917759b4",""
"business","Store","BBNS HOLDINGS (PTY) LTD","143 Wenden St, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0117401006","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb6d0903b3287e650",""
"business","business","1553","Leachville, Brakpan","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9ef7d4d97ce4d21f",""
"business","Marketing agency","Proudly Ekurhuleni","1, 72 Bobstay Rd, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0847561817","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdb9cc4858cee3cb8",""
"business","Beauty salon","Brumars Business Empire","40570 Madiba St, Tsakane, Brakpan, 1550","Madiba St","Gauteng","40570","South Africa"," 0603939090","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x550528262c0cfe5f",""
"business","Construction company","Fundamental G","20 Wildevy St, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0604298179","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fad6037153ea0ea",""
"business","Tool manufacturer","Manhattan Corporation","1 Hospital Rd, Brakpan North, Johannesburg, 1541","Johannesburg","Gauteng","","South Africa"," 0117488800","info@manhattancorp.com","https://www.manhattancorp.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fd71d1cde16e03b",""
"business","Car repair and maintenance service","Car Service Carnival Auto","Rangeview Rd, Dalpark, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0118973204","","https://boschcar.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe18bfa758a4eb86c",""
"business","business","N/A","","","Gauteng","","South Africa"," 0817381643","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x36e12213e36498c9",""
"business","Business center","PLASMA SYSTEMS - AFRICA","412 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117401316","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5969e1f2c2371fe3",""
"business","Electronics store","QBEConnect-two way radio supplier -ptt radio - Communications consultant","Unit 15, 15 Beechwood St, Larrendale, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0872659130","sales@qbeconnect.co.za","http://qbeconnect.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x22580218cf11268a",""
"business","Metal fabricator","ROVIDA ENGINEERING","8 Siding road, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0117404777","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2595adb4025bd807",""
"business","business","N/A","","","Gauteng","","South Africa"," 0833911359","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x86f2bd2d0deb9786",""
"business","business","N/A","","","Gauteng","","South Africa"," 0114222206","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9eda5314fe2ed96d",""
"business","Manufacturer","Designer Moulds","14 Klipspringer Ave, Leachville, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0670478108","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xac4d3726de7eaea1",""
"business","Software company","Simple Business Intelligence","14 Recreation Way, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0796107155","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcb114c3cb826b63d",""
"business","business","N/A","","","Gauteng","","South Africa"," 0720290531","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbd81ad57b293b21c",""
"business","Manufacturer","Kimberly Clark Warehouse","8 12th Rd, Vulcania South, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0117379418","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x26ec3ce9fbd890e1",""
"business","Engineering consultant","USize Engineering","13 Molecule Rd, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0837811128","","http://usize.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa7df3f0bd8d902d3",""
"business","Construction company","Dedacon trading","18 20th Rd, Denneoord, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0839521579","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6c69a0a2b870635d",""
"business","Industrial equipment supplier","Brakpan Business Machines cc","543 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117402310","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa12da6f1295d2937",""
"business","Business management consultant","Futuristic Worx","10 Van der Merwe St, Brenthurst, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0110386829","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6307134a02017469",""
"business","Manufacturer","Ferro South Africa (Pty) Ltd","10 Atomic St, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0117464000","brian@creativestudio.co.za","http://www.ferrosa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x18eb8fb3666bfe0f",""
"business","Business park","Carnival Junction Business Park","15 Beechwood St, Larrendale, Brakpan, 1541","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc10ad8ff59eb1da1",""
"business","","HI-CARB SOLUTIONS","2 Atomic St, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0117448000","adrian@hicarb.co.za","http://hicarb.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb2942f4311b1219e",""
"business","Business management consultant","Rashuma Consulting","No 1, Unit 12 Uranium Rd, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0118961248","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xecfbf986ab13b8c9",""
"business","Logistics service","TAG-Link Pty (LTD)","01 Uranium Rd, Vulcania, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0735218752","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe932e32a9af08aa8",""
"business","Business center","PLASMA SYSTEMS - AFRICA","412 Prince George Ave, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0117401316","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5969e1f2c2371fe3",""
"business","","Mpact Corrugated Brakpan","Mpact Corrugated, Vulcania, Brakpan, 1540","Brakpan","Gauteng","","South Africa"," 0118127400","info@mpact.co.za","http://www.mpact.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x63f5655f4d33049e",""
"business","Business to business service","MBG","5 Torchwood St, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0656995209","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4feed1e56ccb8e20",""
"business","Legal services","J Lombard Attorneys","8 Millicent St, Brenthurst, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0100210457","info@jl-attorneys.co.za","http://www.jl-attorneys.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x47ba76ac78630ab7",""
"business","Tool manufacturer","Manhattan Corporation","1 Hospital Rd, Brakpan North, Johannesburg, 1541","Johannesburg","Gauteng","","South Africa"," 0117488800","info@manhattancorp.com","https://www.manhattancorp.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fd71d1cde16e03b",""
"business","Environmental consultant","Business Consultant","Tsakane, Brakpan, 1548","Brakpan","Gauteng","","South Africa"," 0735302426","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x16d98e51af5da070",""
"business","Computer store","Resnet Technologies","Molecule Rd, Vulcania, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0118133215","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcc29a7a1c034629a",""
"business","Corporate office","Greater Brakpan Chamber of Commerce and Industry","Business Park, 5572 Hlakwana St, Tsakane, Brakpan, 1548","Brakpan","Gauteng","","South Africa"," 0839635081","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2ed084a059d2fc12",""
"business","business","1554","Brakpan","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf62b460c1c12bd23",""
"business","Manufacturer","Lephoto Steel Fabrication (Pty) Ltd trading as Codee Engineering  Conveyors cc","Shop 3, Vulcania Industrial Park, 1 Uranium Rd, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd668c69739c91675",""
"business","Tile store","Ezee Tile Adhesive Manufacturers (Pty) Ltd","97 Uranium Rd, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0118720627","","https://ezeetile.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2807d35628b0c9ae",""
"business","Advertising agency","PFA Advertising /Bison Sport","3 De Kock St, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0119156552","sales@pfabison.co.za","http://pfaadvertising.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7b9f9a7d27fb7754",""
"business","Steel fabricator","Bhubezi Fabrication","73 First Rd, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa5d7d5378ca65b10",""
"business","business","N/A","","","Gauteng","","South Africa"," 0674015223","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x340f163f329f0396",""
"business","Crane service","SKY PTY LTD (SKY RIGGING)","86 Lemmer Rd, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0645456115","","http://www.skyrigging.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xde67ee4441b892b5",""
"business","Metal fabricator","GfE-MIR Alloys and Minerals SA Pty Ltd","2 Atomic St, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0117401034","info@heneken.com","https://www.heneken.com/en/heneken-alloys-minerals-sa/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5bbd6310c5f5627d",""
"business","Railroad contractor","Aveng Infraset Brakpan","77 Lemmer Rd, Vulcania, Brakpan, 1541","Brakpan","Gauteng","","South Africa"," 0118132340","","http://www.infraset.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x17b512d6d1225bbc",""
"business","Steel fabricator","Bhubezi Projects Work Shop 1","4 Molecule Rd, Vulcania, Brakpan, 1554","Brakpan","Gauteng","","South Africa"," 0118923107","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3f28d40e1122ac2a",""
"business","Marketing agency","Fascination Media","117 Caroline St, Brixton, Johannesburg, 2092","Johannesburg","Gauteng","","South Africa"," 0118301844","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb2dd7eb25cb4f3f2",""
"business","Business management consultant","Cogniplex (Pty) Ltd","48 Hampton Ave Rossmore, Auckland Park, Johannesburg, 2092","Johannesburg","Gauteng","","South Africa"," 0118391536","","http://cogniplex.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x15005beb0e3193e2",""
"business","Community center","Brixton Multipurpose Centre","78 Foyle Ave, Mayfair West, Johannesburg, 2092","Johannesburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x75ef791ab6c70648",""
"business","business","Brixton","Johannesburg, 2019","Johannesburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa7d31b8c71f05324",""
"business","business","N/A","","","Gauteng","","South Africa"," 0834554182","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1b06936136ff9a6a",""
"business","Business school","REGENT Business School - Johannesburg","13 Frost Ave, Sunnyside, Johannesburg, 2092","Johannesburg","Gauteng","","South Africa"," 0114821404","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5765e447e8dd4de",""
"business","Business management consultant","BSG","Oxford Glenhove Precinct, 110 Oxford Rd Houghton Estate, Rosebank, Johannesburg, 2198","Johannesburg","Gauteng","","South Africa"," 0112156666","","http://www.bsg.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa46c2cb71123c14e",""
"business","Business management consultant","Commerce Cillutions","128 Caroline St, Brixton, Johannesburg, 2092","Johannesburg","Gauteng","","South Africa"," 0118375654","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3d509da959e7ff4e",""
"business","Business management consultant","The Sales Enablement Company","28 Sturdee Ave, Rosebank, Johannesburg, 2196","Johannesburg","Gauteng","","South Africa"," 0103351182","success@theenablement.com","http://www.theenablement.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x50020f3be991042a",""
"business","City courthouse","Brixton Magistrate's Court","Cnr High , Mercury St, Brixton, Randburg, 2092","Randburg","Gauteng","","South Africa"," 0118392768","","https://www.justice.gov.za/contact/lowercourts_full.html","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa2b17c4d875478be",""
"business","Manufacturer","CAVI Brands","Oakhurst Building, 11-13 Saint Andrew Road, Parktown, Johannesburg, 2193","Johannesburg","Gauteng","","South Africa"," 0113414900","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xac7fc06ddb17cdc9",""
"business","Business management consultant","Business Takers","211 Management house, 38 Melle St, Braamfontein, Johannesburg, 2017","Johannesburg","Gauteng","","South Africa"," 0113391458","info@businesstakers.com","https://www.businesstakers.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf768a0b253b8746a",""
"business","business","N/A","","","Gauteng","","South Africa"," 0823330008","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc1c7d0bdc4c5ba5b",""
"business","Courier service","PostNet Brixton","Shop 56, Protea Shopping Centre, 80 High St, Brixton, Johannesburg, 2092","Johannesburg","Gauteng","","South Africa"," 0114828802","brixton@postnet.co.za","http://brixton.postnet.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe564fa840ea8244f",""
"business","Wheel store","ODZ Wheel And Tyre Brixton","101 High St, Brixton, Johannesburg, 2092","Johannesburg","Gauteng","","South Africa"," 0118300213","","https://www.odzwheelandtyre.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x31aed9200a05206e",""
"business","Consultant","Khulisa Management Services","26 7th Ave, Parktown North, Randburg, 2193","Randburg","Gauteng","","South Africa"," 0114476464","Info@Khulisa.com","http://www.khulisa.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5987e7c1e2533a7b",""
"business","Business school","Johannesburg Business School","69 Kingsway Ave, Auckland Park, Johannesburg, 2092","Johannesburg","Gauteng","","South Africa"," 0115597570","ExecEd@jbs.ac.za","https://jbs.ac.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe10c2afa14a18834",""
"business","Consultant","BEESA Group Offices","Unit 2, 5 Sherborne Rd, Parktown, Johannesburg, 2193","Johannesburg","Gauteng","","South Africa"," 0117263052","poovan@beesa.co.za","http://www.beesa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6eaaab378e3054f6",""
"business","Arts organization","BUSINESS AND ARTS SOUTH AFRICA","38 4th Ave, Melville, Johannesburg, 2109","Johannesburg","Gauteng","","South Africa"," 0114472295","info@basa.co.za","http://www.basa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2170054c6f175ef5",""
"business","business","N/A","","","Gauteng","","South Africa"," 0740286750","Emailinfo@promptsol.co.za","http://www.promptsol.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4eaad48379e366fb",""
"business","Chamber of Commerce","Chamber of Commerce and Industry","Braamfontein Werf, Johannesburg, 2092","Johannesburg","Gauteng","","South Africa"," 0117265300","denise@jcci.co.za","http://www.jcci.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7242f42ac515e050",""
"business","Business management consultant","Mut-Con (Pty) Ltd","222 Smit St, Braamfontein, Johannesburg, 2017","Johannesburg","Gauteng","","South Africa"," 0797877136","admin@mut-con.co.za","https://mut-con.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8adaa039bef8d2b9",""
"business","Tax consultant","DUNN-SWART TAX PRACTITIONERS","98 Collins St, Brixton, Johannesburg, 2092","Johannesburg","Gauteng","","South Africa"," 0879451462","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3596b1215e3cb73",""
